hop	package	version	architecture	source_package	filename	repository_host	suite	component	size_bytes	sha256	original_url	final_url	requested	downloaded	installed	evidence_source
bionic-to-focal	apt	2.0.11	amd64	apt	apt_2.0.11_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	1280140	d35ad654108ebe54ad4302572105979fcd3d3cedb8bf3be50074495bd28a1ec1	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/a/apt/apt_2.0.11_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/a/apt/apt_2.0.11_amd64.deb	true	true	true	proxy_access_log
bionic-to-focal	libyaml-0-2	0.2.2-1	amd64	libyaml	libyaml-0-2_0.2.2-1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	48916	5a31dfa3bf44863cb13a323e3dd873bef7d8a7fe3bbda708bab697ddd620e67f	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/liby/libyaml/libyaml-0-2_0.2.2-1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/liby/libyaml/libyaml-0-2_0.2.2-1_amd64.deb	true	true	true	proxy_access_log
bionic-to-focal	python-apt-common	2.0.1ubuntu0.20.04.1	all	python-apt	python-apt-common_2.0.1ubuntu0.20.04.1_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	16496	ac11199d796443bcce87bb1653686c9159da0888f9e5ff49f7e15b364a048d49	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/p/python-apt/python-apt-common_2.0.1ubuntu0.20.04.1_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/p/python-apt/python-apt-common_2.0.1ubuntu0.20.04.1_all.deb	true	true	true	proxy_access_log
bionic-to-focal	distro-info	0.23ubuntu1.1	amd64	distro-info	distro-info_0.23ubuntu1.1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	17104	1cfae174b00ae2eaf35cd5b1865f4934411a8e61c45c3f7e9a5cbd98c1e95154	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/d/distro-info/distro-info_0.23ubuntu1.1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/d/distro-info/distro-info_0.23ubuntu1.1_amd64.deb	true	true	true	proxy_access_log
bionic-to-focal	distro-info-data	0.43ubuntu1.20	all	distro-info-data	distro-info-data_0.43ubuntu1.20_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	5040	24f0a82cc5b0116b3f15924055c9c332bca3ed566acba6603075e8dc7b58a670	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/d/distro-info-data/distro-info-data_0.43ubuntu1.20_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/d/distro-info-data/distro-info-data_0.43ubuntu1.20_all.deb	true	true	true	proxy_access_log
bionic-to-focal	python3-pkg-resources	45.2.0-1ubuntu0.3	all	setuptools	python3-pkg-resources_45.2.0-1ubuntu0.3_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	130364	361c37cf833f0e85e5fb5cf835db89017c39cdce2794b30a00ea3d3bd8cb5ddf	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/s/setuptools/python3-pkg-resources_45.2.0-1ubuntu0.3_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/s/setuptools/python3-pkg-resources_45.2.0-1ubuntu0.3_all.deb	true	true	true	proxy_access_log
bionic-to-focal	debianutils	4.9.1	amd64	debianutils	debianutils_4.9.1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	85776	535571a8898bb69476b1d0ed6893b4700c312bff14fc7687b7f1fdfe18f55a1f	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/d/debianutils/debianutils_4.9.1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/d/debianutils/debianutils_4.9.1_amd64.deb	true	true	true	proxy_access_log
bionic-to-focal	cron	3.0pl1-136ubuntu1	amd64	cron	cron_3.0pl1-136ubuntu1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	71472	9ae7c01663ccb423f9013a86abd15ddb99da7685884dfb5c4cafc68b702ddcb5	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/c/cron/cron_3.0pl1-136ubuntu1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/c/cron/cron_3.0pl1-136ubuntu1_amd64.deb	true	true	true	proxy_access_log
bionic-to-focal	tar	1.30%2bdfsg-7ubuntu0.20.04.4	amd64	tar	tar_1.30%2bdfsg-7ubuntu0.20.04.4_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	239740	7387a202f0c71a5638c9514f854f2efd9809e24fa5212d1c7227b02bd06be5ec	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/t/tar/tar_1.30%2bdfsg-7ubuntu0.20.04.4_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/t/tar/tar_1.30%2bdfsg-7ubuntu0.20.04.4_amd64.deb	true	true	true	proxy_access_log
bionic-to-focal	dpkg	1.19.7ubuntu3.2	amd64	dpkg	dpkg_1.19.7ubuntu3.2_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	1128228	6fdb88a04deb4cc57a164a43de7efe2ab36fd31f6b1df9a3aca4b39fc0a4d87f	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/d/dpkg/dpkg_1.19.7ubuntu3.2_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/d/dpkg/dpkg_1.19.7ubuntu3.2_amd64.deb	true	true	true	proxy_access_log
