hop	file_type	filename	original_url	final_url	local_path	size_bytes	sha256	http_status	request_count	evidence_source
jammy-to-noble	inrelease	InRelease	http://archive.ubuntu.com/ubuntu/dists/jammy/InRelease	http://archive.ubuntu.com/ubuntu/dists/jammy/InRelease	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/dists/jammy/InRelease	2664	5b3704a718481389dba939a3b3f6600c90e5478d35db0735a2fcf2152045dcad	200	1	selective_mirror_export
jammy-to-noble	release	Release	http://archive.ubuntu.com/ubuntu/dists/jammy/Release	http://archive.ubuntu.com/ubuntu/dists/jammy/Release	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/dists/jammy/Release	2127	c025f72ccccf43ca9922a8105a859d4bae6cc89db11eeb418cc4047c39b8d286	200	1	selective_mirror_export
jammy-to-noble	inrelease	InRelease	http://archive.ubuntu.com/ubuntu/dists/jammy-backports/InRelease	http://archive.ubuntu.com/ubuntu/dists/jammy-backports/InRelease	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/dists/jammy-backports/InRelease	2684	a8d6352ea063be0092485e8fc1c5650d9a9b747499ba8fa36863ee221916f058	200	1	selective_mirror_export
jammy-to-noble	release	Release	http://archive.ubuntu.com/ubuntu/dists/jammy-backports/Release	http://archive.ubuntu.com/ubuntu/dists/jammy-backports/Release	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/dists/jammy-backports/Release	2147	8311ea1b121f4f42d93c75a9b450a0515c9723fa12dc5a5e1096e16cc4b106da	200	1	selective_mirror_export
jammy-to-noble	inrelease	InRelease	http://archive.ubuntu.com/ubuntu/dists/jammy-security/InRelease	http://archive.ubuntu.com/ubuntu/dists/jammy-security/InRelease	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/dists/jammy-security/InRelease	2682	97ead6156276c4effc4a7f6b18fbc7bbecf90790c41b0de9fcd0647043f5854d	200	1	selective_mirror_export
jammy-to-noble	release	Release	http://archive.ubuntu.com/ubuntu/dists/jammy-security/Release	http://archive.ubuntu.com/ubuntu/dists/jammy-security/Release	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/dists/jammy-security/Release	2145	bb16c91ea7258277f3d9fb97f1b51761f8a66d2719d74de62c767d0dde0e3e08	200	1	selective_mirror_export
jammy-to-noble	inrelease	InRelease	http://archive.ubuntu.com/ubuntu/dists/jammy-updates/InRelease	http://archive.ubuntu.com/ubuntu/dists/jammy-updates/InRelease	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/dists/jammy-updates/InRelease	2680	cbfbe7226edc49c69e0c8b69bb8579faa45b734f72a5d82fab051c11b6327578	200	1	selective_mirror_export
jammy-to-noble	release	Release	http://archive.ubuntu.com/ubuntu/dists/jammy-updates/Release	http://archive.ubuntu.com/ubuntu/dists/jammy-updates/Release	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/dists/jammy-updates/Release	2143	8ebc6dd3513860424b1483d21f31fec111009188e3519600c8be26b228aff0dd	200	1	selective_mirror_export
jammy-to-noble	inrelease	InRelease	http://archive.ubuntu.com/ubuntu/dists/noble/InRelease	http://archive.ubuntu.com/ubuntu/dists/noble/InRelease	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/dists/noble/InRelease	2658	07255a85211cb2ccea777d806bc0e1a1171b0863b1a9a9c35357e00936dfc2eb	200	1	selective_mirror_export
jammy-to-noble	release	Release	http://archive.ubuntu.com/ubuntu/dists/noble/Release	http://archive.ubuntu.com/ubuntu/dists/noble/Release	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/dists/noble/Release	2121	991d583adeb1f11a5421d31ed069e76d28891675d1e69635532384b6671d3eab	200	1	selective_mirror_export
jammy-to-noble	inrelease	InRelease	http://archive.ubuntu.com/ubuntu/dists/noble-backports/InRelease	http://archive.ubuntu.com/ubuntu/dists/noble-backports/InRelease	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/dists/noble-backports/InRelease	2678	a2604dcf4e7163f6fee6d12d29550cf8831e8ad6797ce40f344b9043cdfdb5bc	200	1	selective_mirror_export
jammy-to-noble	release	Release	http://archive.ubuntu.com/ubuntu/dists/noble-backports/Release	http://archive.ubuntu.com/ubuntu/dists/noble-backports/Release	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/dists/noble-backports/Release	2141	d5087111e4fe5e017b419c1fa3f57c27a6867bdebf9fcb9f822377dba3f4c24c	200	1	selective_mirror_export
jammy-to-noble	inrelease	InRelease	http://archive.ubuntu.com/ubuntu/dists/noble-security/InRelease	http://archive.ubuntu.com/ubuntu/dists/noble-security/InRelease	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/dists/noble-security/InRelease	2676	7ad1161c5ca39b51d26ff77f01aba7d2835fd37a01c321780db5252d5ec73398	200	1	selective_mirror_export
jammy-to-noble	release	Release	http://archive.ubuntu.com/ubuntu/dists/noble-security/Release	http://archive.ubuntu.com/ubuntu/dists/noble-security/Release	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/dists/noble-security/Release	2139	75454e8ef9aa724186df1c4aa24b96ec6f544c332094ba6d285c1a36d6d024ba	200	1	selective_mirror_export
jammy-to-noble	inrelease	InRelease	http://archive.ubuntu.com/ubuntu/dists/noble-updates/InRelease	http://archive.ubuntu.com/ubuntu/dists/noble-updates/InRelease	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/dists/noble-updates/InRelease	2674	e3d70f5fdb65408f28dc1fdf5236f652f8b5883ba5b4713d8f6103eea91b5853	200	1	selective_mirror_export
jammy-to-noble	release	Release	http://archive.ubuntu.com/ubuntu/dists/noble-updates/Release	http://archive.ubuntu.com/ubuntu/dists/noble-updates/Release	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/dists/noble-updates/Release	2137	a3ed901111a6598f1a660a7d884fc3c4ae0b8e4a4aafd444894f7befb508a213	200	1	selective_mirror_export
