hop	package	version	architecture	source_package	filename	repository_host	suite	component	size_bytes	sha256	original_url	final_url	requested	downloaded	installed	evidence_source
focal-to-jammy	linux-headers-generic	5.15.0.186.166	amd64	linux-meta	linux-headers-generic_5.15.0.186.166_amd64.deb	archive.ubuntu.com	jammy-security	main	2224	1c02b37ca69398b276c631a66ac8dcc49f4b14a4457b8ce57f1f7d186a540f09	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-meta/linux-headers-generic_5.15.0.186.166_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-meta/linux-headers-generic_5.15.0.186.166_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	linux-headers-virtual	5.15.0.186.166	amd64	linux-meta	linux-headers-virtual_5.15.0.186.166_amd64.deb	archive.ubuntu.com	jammy-security	main	1632	ada2995456191008be715d9a5e818ac57904c1975a9986a7350859a5b494c3a4	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-meta/linux-headers-virtual_5.15.0.186.166_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-meta/linux-headers-virtual_5.15.0.186.166_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	linux-image-5.15.0-186-generic	5.15.0-186.196	amd64	linux-signed	linux-image-5.15.0-186-generic_5.15.0-186.196_amd64.deb	archive.ubuntu.com	jammy-security	main	11576068	9ebe8d0a7e5a2c287758c9136ae0bf5185c828cdffff854fc2b9233d64388b55	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-signed/linux-image-5.15.0-186-generic_5.15.0-186.196_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-signed/linux-image-5.15.0-186-generic_5.15.0-186.196_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	linux-image-generic	5.15.0.186.166	amd64	linux-meta	linux-image-generic_5.15.0.186.166_amd64.deb	archive.ubuntu.com	jammy-security	main	2374	2757ba9caaf3ec51daf1ff5569dae9c119ac0896495e23c6312c093c17944dcb	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-meta/linux-image-generic_5.15.0.186.166_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-meta/linux-image-generic_5.15.0.186.166_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	linux-image-virtual	5.15.0.186.166	amd64	linux-meta	linux-image-virtual_5.15.0.186.166_amd64.deb	archive.ubuntu.com	jammy-security	main	2328	b6ac91bce0a8bc296e0b6e3d05ddaca78ae5819fd6a84d9b7c68f4c406040101	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-meta/linux-image-virtual_5.15.0.186.166_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-meta/linux-image-virtual_5.15.0.186.166_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	linux-libc-dev	5.15.0-186.196	amd64	linux	linux-libc-dev_5.15.0-186.196_amd64.deb	archive.ubuntu.com	jammy-security	main	1360858	3d1a3fd5ba50fbaa9d73e0cf3339ac451f43f188a06837e713183c144f353b51	http://archive.ubuntu.com/ubuntu/pool/main/l/linux/linux-libc-dev_5.15.0-186.196_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/l/linux/linux-libc-dev_5.15.0-186.196_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	linux-modules-5.15.0-186-generic	5.15.0-186.196	amd64	linux	linux-modules-5.15.0-186-generic_5.15.0-186.196_amd64.deb	archive.ubuntu.com	jammy-security	main	22732848	454e02264fb90778f818f53e880aeb76297f4306c58a482655000470641639a9	http://archive.ubuntu.com/ubuntu/pool/main/l/linux/linux-modules-5.15.0-186-generic_5.15.0-186.196_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/l/linux/linux-modules-5.15.0-186-generic_5.15.0-186.196_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	linux-modules-extra-5.15.0-186-generic	5.15.0-186.196	amd64	linux	linux-modules-extra-5.15.0-186-generic_5.15.0-186.196_amd64.deb	archive.ubuntu.com	jammy-security	main	63857344	d41a9e693c94a0511402d86340e5c1bad696c398691e21611fa607ab71b098c6	http://archive.ubuntu.com/ubuntu/pool/main/l/linux/linux-modules-extra-5.15.0-186-generic_5.15.0-186.196_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/l/linux/linux-modules-extra-5.15.0-186-generic_5.15.0-186.196_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	linux-virtual	5.15.0.186.166	amd64	linux-meta	linux-virtual_5.15.0.186.166_amd64.deb	archive.ubuntu.com	jammy-security	main	1644	c359f9fd6b77a86db15eab9fa9720db1825078ca85ef402e9ea8ca642129dfcb	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-meta/linux-virtual_5.15.0.186.166_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-meta/linux-virtual_5.15.0.186.166_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	locales	2.35-0ubuntu3.13	all	glibc	locales_2.35-0ubuntu3.13_all.deb	archive.ubuntu.com	jammy-security	main	4248166	81c263acc29288d1684f845a5f2cb63bc5d8cc867ac3830acc46aa177ac7a7cc	http://archive.ubuntu.com/ubuntu/pool/main/g/glibc/locales_2.35-0ubuntu3.13_all.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/glibc/locales_2.35-0ubuntu3.13_all.deb	true	true	true	selective_mirror_export
