hop	requested_at	method	original_url	final_url	http_status	size_bytes	sha256	local_path
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/c/curl/curl_7.58.0-2ubuntu3.24_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/c/curl/curl_7.58.0-2ubuntu3.24_amd64.deb	200	158760	b7a477c240e239f561fdefeb9c34de94fb4e58eb538cbe7c699fe30a7a35bb07	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/c/curl/curl_7.58.0-2ubuntu3.24_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/d/dbus/dbus_1.12.2-1ubuntu1.4_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/d/dbus/dbus_1.12.2-1ubuntu1.4_amd64.deb	200	150168	5126617e2e0064ac1d5e5e8a4ddca576d49ab4f6465a3464eb3f0620bbbdfd39	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/d/dbus/dbus_1.12.2-1ubuntu1.4_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/g/gnupg2/dirmngr_2.2.4-1ubuntu1.6_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/gnupg2/dirmngr_2.2.4-1ubuntu1.6_amd64.deb	200	316648	3dd4b9602c9a1ee1526665f97b7c466b00e702da152d0d46e5d455517183ba66	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/g/gnupg2/dirmngr_2.2.4-1ubuntu1.6_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/d/distro-info/distro-info_0.18ubuntu0.18.04.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/d/distro-info/distro-info_0.18ubuntu0.18.04.1_amd64.deb	200	19948	b4630906326a30e845c194dfc3d2d09e17c79f02af7094fc8ea60cf056ea95b0	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/d/distro-info/distro-info_0.18ubuntu0.18.04.1_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/d/distro-info-data/distro-info-data_0.37ubuntu0.21_all.deb	http://archive.ubuntu.com/ubuntu/pool/main/d/distro-info-data/distro-info-data_0.37ubuntu0.21_all.deb	200	5204	494405ea3f71c59b4ae2d08ea5f2750fba9cab89a538eee6dbdd6cea366c7992	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/d/distro-info-data/distro-info-data_0.37ubuntu0.21_all.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/d/dnsmasq/dnsmasq-base_2.79-1ubuntu0.7_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/d/dnsmasq/dnsmasq-base_2.79-1ubuntu0.7_amd64.deb	200	307332	fe73340f9c0c8b58a4a3d4d1ad87e950f540c96a6dbb28232d3db52c1a78c90d	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/d/dnsmasq/dnsmasq-base_2.79-1ubuntu0.7_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/b/bind9/dnsutils_9.11.3+dfsg-1ubuntu1.18_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/b/bind9/dnsutils_9.11.3+dfsg-1ubuntu1.18_amd64.deb	200	145100	1779bcfb9bafcce900c6a256c80fdcf9457af0bbb264a77c34a7b1a40f405ee5	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/b/bind9/dnsutils_9.11.3+dfsg-1ubuntu1.18_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/d/dpkg/dpkg_1.19.0.5ubuntu2.4_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/d/dpkg/dpkg_1.19.0.5ubuntu2.4_amd64.deb	200	1137220	ad5b8fa9dd3bbfe694bb7263639903bb7f01d9f9229422f0ac2b41847d64b971	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/d/dpkg/dpkg_1.19.0.5ubuntu2.4_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/d/dpkg/dpkg-dev_1.19.0.5ubuntu2.4_all.deb	http://archive.ubuntu.com/ubuntu/pool/main/d/dpkg/dpkg-dev_1.19.0.5ubuntu2.4_all.deb	200	607432	bc437446e66a0ac9ac9de51a16960c5463c11556947835385971e18bc01864a2	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/d/dpkg/dpkg-dev_1.19.0.5ubuntu2.4_all.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/e/e2fsprogs/e2fslibs_1.44.1-1ubuntu1.4_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/e/e2fsprogs/e2fslibs_1.44.1-1ubuntu1.4_amd64.deb	200	2712	ffddcaaede153758e9d2d8f38672ca0be08a790a82a6cdd8e2cb69aa6a0930f3	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/e/e2fsprogs/e2fslibs_1.44.1-1ubuntu1.4_amd64.deb
