hop	package	version	architecture	component	suite	pocket	filename	relative_pool_path	size_bytes	sha256	original_url	acquisition_source	seed_local_path	profile	provenance
bionic-to-focal	libfwupdplugin1	1.5.11-0ubuntu1~20.04.2	amd64	main	focal-updates	updates	libfwupdplugin1_1.5.11-0ubuntu1~20.04.2_amd64.deb	pool/main/f/fwupd/libfwupdplugin1_1.5.11-0ubuntu1~20.04.2_amd64.deb	125544	95503dd6f6e99786adb75c5aa5c400e958913910eb973752cb09d5e348147f7a	http://archive.ubuntu.com/ubuntu/pool/main/f/fwupd/libfwupdplugin1_1.5.11-0ubuntu1~20.04.2_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	linux-modules-5.15.0-1084-aws	5.15.0-1084.91~20.04.1	amd64	main	focal-updates	updates	linux-modules-5.15.0-1084-aws_5.15.0-1084.91~20.04.1_amd64.deb	pool/main/l/linux-aws-5.15/linux-modules-5.15.0-1084-aws_5.15.0-1084.91~20.04.1_amd64.deb	21910204	d77edc0ac847b99fda5494537071dc4aa38df72c8eb77c82bc817f80ed2e2590	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-aws-5.15/linux-modules-5.15.0-1084-aws_5.15.0-1084.91~20.04.1_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	linux-image-5.15.0-1084-aws	5.15.0-1084.91~20.04.1	amd64	main	focal-updates	updates	linux-image-5.15.0-1084-aws_5.15.0-1084.91~20.04.1_amd64.deb	pool/main/l/linux-signed-aws-5.15/linux-image-5.15.0-1084-aws_5.15.0-1084.91~20.04.1_amd64.deb	11462040	fc5d64c9b08c3cf710625905cf562a5c10d85d1a51e64fb068ea1fc8819aa6f5	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-signed-aws-5.15/linux-image-5.15.0-1084-aws_5.15.0-1084.91~20.04.1_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	microcode-initrd	2~20.04.0	amd64	main	focal-updates	updates	microcode-initrd_2~20.04.0_amd64.deb	pool/main/m/microcode-initrd/microcode-initrd_2~20.04.0_amd64.deb	2984	0f27fe07b83f768d2432122a4e7e2a7af6d2061a6cfc17f3a87b27b426bf831c	http://archive.ubuntu.com/ubuntu/pool/main/m/microcode-initrd/microcode-initrd_2~20.04.0_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	linux-aws	5.15.0.1084.91~20.04.1	amd64	main	focal-updates	updates	linux-aws_5.15.0.1084.91~20.04.1_amd64.deb	pool/main/l/linux-meta-aws-5.15/linux-aws_5.15.0.1084.91~20.04.1_amd64.deb	1936	1ef7259cc9081ae50c8175cc4a2d47770f8ff555a42d2eccbc85f0a4ffa8a54a	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-meta-aws-5.15/linux-aws_5.15.0.1084.91~20.04.1_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	linux-image-aws	5.15.0.1084.91~20.04.1	amd64	main	focal-updates	updates	linux-image-aws_5.15.0.1084.91~20.04.1_amd64.deb	pool/main/l/linux-meta-aws-5.15/linux-image-aws_5.15.0.1084.91~20.04.1_amd64.deb	2588	fa9f6b20764d6e6a62af16c41a9be2fa4b47aca88c6d9d84b776ad55d2b018fc	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-meta-aws-5.15/linux-image-aws_5.15.0.1084.91~20.04.1_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	linux-aws-5.15-headers-5.15.0-1084	5.15.0-1084.91~20.04.1	all	main	focal-updates	updates	linux-aws-5.15-headers-5.15.0-1084_5.15.0-1084.91~20.04.1_all.deb	pool/main/l/linux-aws-5.15/linux-aws-5.15-headers-5.15.0-1084_5.15.0-1084.91~20.04.1_all.deb	12022968	48b7227b993965183886ad9ae2fe8e7eb4f7b22ec8b3c650d68a4d1b36b90c02	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-aws-5.15/linux-aws-5.15-headers-5.15.0-1084_5.15.0-1084.91~20.04.1_all.deb	downloaded		aws	profile=aws
bionic-to-focal	linux-headers-5.15.0-1084-aws	5.15.0-1084.91~20.04.1	amd64	main	focal-updates	updates	linux-headers-5.15.0-1084-aws_5.15.0-1084.91~20.04.1_amd64.deb	pool/main/l/linux-aws-5.15/linux-headers-5.15.0-1084-aws_5.15.0-1084.91~20.04.1_amd64.deb	2701364	2c2ea222566e355e47f6ccc3d173654e5fdd46ce18a6e0a1718351e2340037af	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-aws-5.15/linux-headers-5.15.0-1084-aws_5.15.0-1084.91~20.04.1_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	linux-headers-aws	5.15.0.1084.91~20.04.1	amd64	main	focal-updates	updates	linux-headers-aws_5.15.0.1084.91~20.04.1_amd64.deb	pool/main/l/linux-meta-aws-5.15/linux-headers-aws_5.15.0.1084.91~20.04.1_amd64.deb	2504	acd9115aaf74a0864f165dff411e8dab8d38c39e3fb0daf521980dd75600b48f	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-meta-aws-5.15/linux-headers-aws_5.15.0.1084.91~20.04.1_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	linux-aws-headers-5.4.0-1103	5.4.0-1103.111	all	main	focal-updates	updates	linux-aws-headers-5.4.0-1103_5.4.0-1103.111_all.deb	pool/main/l/linux-aws/linux-aws-headers-5.4.0-1103_5.4.0-1103.111_all.deb	11007008	858e98f01874c288aa32d1af4cb42560c8f762a92a8c9d8c85dd02842365e6f8	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-aws/linux-aws-headers-5.4.0-1103_5.4.0-1103.111_all.deb	downloaded		aws	profile=aws
bionic-to-focal	linux-headers-5.4.0-1103-aws	5.4.0-1103.111	amd64	main	focal-updates	updates	linux-headers-5.4.0-1103-aws_5.4.0-1103.111_amd64.deb	pool/main/l/linux-aws/linux-headers-5.4.0-1103-aws_5.4.0-1103.111_amd64.deb	1234248	66c487443bee75a9dab1f57a94cea6694b5a9639307d3aada9db9f61ca3d35c7	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-aws/linux-headers-5.4.0-1103-aws_5.4.0-1103.111_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	linux-modules-5.4.0-1103-aws	5.4.0-1103.111	amd64	main	focal-updates	updates	linux-modules-5.4.0-1103-aws_5.4.0-1103.111_amd64.deb	pool/main/l/linux-aws/linux-modules-5.4.0-1103-aws_5.4.0-1103.111_amd64.deb	14390496	78058bb4a0c8597da836f7bc17e1397686997300d84a9131ba9a4221418d07d7	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-aws/linux-modules-5.4.0-1103-aws_5.4.0-1103.111_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	linux-image-5.4.0-1103-aws	5.4.0-1103.111	amd64	main	focal-updates	updates	linux-image-5.4.0-1103-aws_5.4.0-1103.111_amd64.deb	pool/main/l/linux-signed-aws/linux-image-5.4.0-1103-aws_5.4.0-1103.111_amd64.deb	10092412	8b5ae549e11f6d5311a0fff0f92099838ab452b04d5e2481aaacae604d221023	http://archive.ubuntu.com/ubuntu/pool/main/l/linux-signed-aws/linux-image-5.4.0-1103-aws_5.4.0-1103.111_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	python3-ntlm-auth	1.1.0-1	all	universe	focal-updates	updates	python3-ntlm-auth_1.1.0-1_all.deb	pool/universe/p/python-ntlm-auth/python3-ntlm-auth_1.1.0-1_all.deb	19556	62f73b67c93ef3da3aa95f43fcde438f706d03c5d0289308bb23926ece672d1d	http://archive.ubuntu.com/ubuntu/pool/universe/p/python-ntlm-auth/python3-ntlm-auth_1.1.0-1_all.deb	downloaded		aws	profile=aws
bionic-to-focal	python3-requests-ntlm	1.1.0-1	all	universe	focal-updates	updates	python3-requests-ntlm_1.1.0-1_all.deb	pool/universe/p/python-requests-ntlm/python3-requests-ntlm_1.1.0-1_all.deb	6004	575e638f0f7ae047d07ed90517278bc78bad4b29974cc624b64da7ff697761ff	http://archive.ubuntu.com/ubuntu/pool/universe/p/python-requests-ntlm/python3-requests-ntlm_1.1.0-1_all.deb	downloaded		aws	profile=aws
bionic-to-focal	ubuntu-advantage-desktop-daemon	1.10.ubuntu0.20.04.1	amd64	main	focal-updates	updates	ubuntu-advantage-desktop-daemon_1.10.ubuntu0.20.04.1_amd64.deb	pool/main/u/ubuntu-advantage-desktop-daemon/ubuntu-advantage-desktop-daemon_1.10.ubuntu0.20.04.1_amd64.deb	24412	6c6220ad70e177afe9f917babe8d1dc6e91f4558c4fdb596a6686ce2c971eac5	http://archive.ubuntu.com/ubuntu/pool/main/u/ubuntu-advantage-desktop-daemon/ubuntu-advantage-desktop-daemon_1.10.ubuntu0.20.04.1_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	python-pycurl	7.43.0.2-1ubuntu5	amd64	universe	focal-updates	updates	python-pycurl_7.43.0.2-1ubuntu5_amd64.deb	pool/universe/p/pycurl/python-pycurl_7.43.0.2-1ubuntu5_amd64.deb	46016	920cd93bbd0da5e72d89f60830dd552ece21c79a7005f87fedf0f4974da8f03a	http://archive.ubuntu.com/ubuntu/pool/universe/p/pycurl/python-pycurl_7.43.0.2-1ubuntu5_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	apparmor	2.10.95-0ubuntu2.12	amd64	main	focal-updates	updates	apparmor_2.10.95-0ubuntu2.12_amd64.deb	pool/main/a/apparmor/apparmor_2.10.95-0ubuntu2.12_amd64.deb	450598	fd7c236bd210b4c8e6420fbd9f800292f7dab481c8b32544489ba520bf0d188c	http://archive.ubuntu.com/ubuntu/pool/main/a/apparmor/apparmor_2.10.95-0ubuntu2.12_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	apport	2.20.1-0ubuntu2.30+esm7	all	main	focal-updates	updates	apport_2.20.1-0ubuntu2.30+esm7_all.deb	pool/main/a/apport/apport_2.20.1-0ubuntu2.30+esm7_all.deb	122710	4980a8e434d09b17cd0876fa9837e0e9021315458ff4dea850504e6211b72fb8	http://archive.ubuntu.com/ubuntu/pool/main/a/apport/apport_2.20.1-0ubuntu2.30+esm7_all.deb	downloaded		aws	profile=aws
bionic-to-focal	apt-transport-https	1.2.35	amd64	main	focal-updates	updates	apt-transport-https_1.2.35_amd64.deb	pool/main/a/apt/apt-transport-https_1.2.35_amd64.deb	26626	68f4184d44dac3e5e748959b33e0d2385f18992d8bb4f6373e91a02bfd6739cc	http://archive.ubuntu.com/ubuntu/pool/main/a/apt/apt-transport-https_1.2.35_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	apt-utils	1.2.35	amd64	main	focal-updates	updates	apt-utils_1.2.35_amd64.deb	pool/main/a/apt/apt-utils_1.2.35_amd64.deb	196204	b0a0f704641c8cdce837067f886d6e5d6d166364b12ce5ad437e12fcabea8c4a	http://archive.ubuntu.com/ubuntu/pool/main/a/apt/apt-utils_1.2.35_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	apt	1.2.35	amd64	main	focal-updates	updates	apt_1.2.35_amd64.deb	pool/main/a/apt/apt_1.2.35_amd64.deb	1106944	a458b534d0fda677e2c659ed25fd41fc436afd5136d50b84d7a4a3d8a1fad156	http://archive.ubuntu.com/ubuntu/pool/main/a/apt/apt_1.2.35_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	base-files	9.4ubuntu4.14	amd64	main	focal-updates	updates	base-files_9.4ubuntu4.14_amd64.deb	pool/main/b/base-files/base-files_9.4ubuntu4.14_amd64.deb	60898	82f7ad9bc2a9a0f84b2c62d9ebbd30e2ce429fcc51538879dbf88202e3d22221	http://archive.ubuntu.com/ubuntu/pool/main/b/base-files/base-files_9.4ubuntu4.14_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	bind9-host	1:9.10.3.dfsg.P4-8ubuntu1.19	amd64	main	focal-updates	updates	bind9-host_1:9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	pool/main/b/bind9/bind9-host_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	38282	d3ab09aa296dc4b653e9d3168bc77bbb353cf344e620ca3514c7d3bd8c183f5b	http://archive.ubuntu.com/ubuntu/pool/main/b/bind9/bind9-host_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	distro-info-data	0.28ubuntu0.22	all	main	focal-updates	updates	distro-info-data_0.28ubuntu0.22_all.deb	pool/main/d/distro-info-data/distro-info-data_0.28ubuntu0.22_all.deb	5262	012d67414140cbdd25c65a7f66e8c5107e310b040776b0636771648e561173ea	http://archive.ubuntu.com/ubuntu/pool/main/d/distro-info-data/distro-info-data_0.28ubuntu0.22_all.deb	downloaded		aws	profile=aws
bionic-to-focal	distro-info	0.14ubuntu0.3	amd64	main	focal-updates	updates	distro-info_0.14ubuntu0.3_amd64.deb	pool/main/d/distro-info/distro-info_0.14ubuntu0.3_amd64.deb	20188	4fa3ddadf3bc4bc7ae0b4aeda479f3f06059d908c4371cd0339fd26e14539fdc	http://archive.ubuntu.com/ubuntu/pool/main/d/distro-info/distro-info_0.14ubuntu0.3_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	dnsutils	1:9.10.3.dfsg.P4-8ubuntu1.19	amd64	main	focal-updates	updates	dnsutils_1:9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	pool/main/b/bind9/dnsutils_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	88864	e2d66440568dcb73b41f8566a40ad84ded8c3e4c4dee9cebda28cdcda98e0aff	http://archive.ubuntu.com/ubuntu/pool/main/b/bind9/dnsutils_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	grub-common	2.02~beta2-36ubuntu3.32	amd64	main	focal-updates	updates	grub-common_2.02~beta2-36ubuntu3.32_amd64.deb	pool/main/g/grub2/grub-common_2.02~beta2-36ubuntu3.32_amd64.deb	1709082	58fef454b698ca4c512c6096a448c14888b96a6b5d514709120d9e51dd42fbd4	http://archive.ubuntu.com/ubuntu/pool/main/g/grub2/grub-common_2.02~beta2-36ubuntu3.32_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	grub-pc-bin	2.02~beta2-36ubuntu3.32	amd64	main	focal-updates	updates	grub-pc-bin_2.02~beta2-36ubuntu3.32_amd64.deb	pool/main/g/grub2/grub-pc-bin_2.02~beta2-36ubuntu3.32_amd64.deb	891794	058b401c41e08784b20afebe5ac45df58a9f64a1bfc3ddaefbd29d23f31a3499	http://archive.ubuntu.com/ubuntu/pool/main/g/grub2/grub-pc-bin_2.02~beta2-36ubuntu3.32_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	grub-pc	2.02~beta2-36ubuntu3.32	amd64	main	focal-updates	updates	grub-pc_2.02~beta2-36ubuntu3.32_amd64.deb	pool/main/g/grub2/grub-pc_2.02~beta2-36ubuntu3.32_amd64.deb	197062	b7b16d9fde48e8b807e589a6b0469245484b1619e648b6c43f214466409eafb5	http://archive.ubuntu.com/ubuntu/pool/main/g/grub2/grub-pc_2.02~beta2-36ubuntu3.32_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	grub2-common	2.02~beta2-36ubuntu3.32	amd64	main	focal-updates	updates	grub2-common_2.02~beta2-36ubuntu3.32_amd64.deb	pool/main/g/grub2/grub2-common_2.02~beta2-36ubuntu3.32_amd64.deb	512838	6aa0363703c0e8f90b859943377d5eaa21666f916a27c8db5688a1a53d3f4f56	http://archive.ubuntu.com/ubuntu/pool/main/g/grub2/grub2-common_2.02~beta2-36ubuntu3.32_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libapparmor-perl	2.10.95-0ubuntu2.12	amd64	main	focal-updates	updates	libapparmor-perl_2.10.95-0ubuntu2.12_amd64.deb	pool/main/a/apparmor/libapparmor-perl_2.10.95-0ubuntu2.12_amd64.deb	31608	f11b56e175af11f6c1fc2595da72c96a2b827d98bbd7e9656b9a189913d129ab	http://archive.ubuntu.com/ubuntu/pool/main/a/apparmor/libapparmor-perl_2.10.95-0ubuntu2.12_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libapparmor1	2.10.95-0ubuntu2.12	amd64	main	focal-updates	updates	libapparmor1_2.10.95-0ubuntu2.12_amd64.deb	pool/main/a/apparmor/libapparmor1_2.10.95-0ubuntu2.12_amd64.deb	29410	d9867c05ba70390eb24ff5eebab3c1ef9b4429df797938b5291f8e9b0327fdfc	http://archive.ubuntu.com/ubuntu/pool/main/a/apparmor/libapparmor1_2.10.95-0ubuntu2.12_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libapt-inst2.0	1.2.35	amd64	main	focal-updates	updates	libapt-inst2.0_1.2.35_amd64.deb	pool/main/a/apt/libapt-inst2.0_1.2.35_amd64.deb	54820	50a6947053ad96970c84fabbea8b045658294f29a674a8ce4708edaa78133520	http://archive.ubuntu.com/ubuntu/pool/main/a/apt/libapt-inst2.0_1.2.35_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libapt-pkg5.0	1.2.35	amd64	main	focal-updates	updates	libapt-pkg5.0_1.2.35_amd64.deb	pool/main/a/apt/libapt-pkg5.0_1.2.35_amd64.deb	715106	7218bc48259830ebdd923a97cbca80dbe81276d51ac98bfd5df29aa2039e8025	http://archive.ubuntu.com/ubuntu/pool/main/a/apt/libapt-pkg5.0_1.2.35_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libbind9-140	1:9.10.3.dfsg.P4-8ubuntu1.19	amd64	main	focal-updates	updates	libbind9-140_1:9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	pool/main/b/bind9/libbind9-140_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	23640	a20937c872fc468fae0ebe6a4319e5e6ae9b98aa09f3749d2727bbb8af13f0f4	http://archive.ubuntu.com/ubuntu/pool/main/b/bind9/libbind9-140_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libc-bin	2.23-0ubuntu11.3	amd64	main	focal-updates	updates	libc-bin_2.23-0ubuntu11.3_amd64.deb	pool/main/g/glibc/libc-bin_2.23-0ubuntu11.3_amd64.deb	628652	d981726e05393f2c8058e5efd1a15fff14fe319c380c5f43475f13b5a2dc6e38	http://archive.ubuntu.com/ubuntu/pool/main/g/glibc/libc-bin_2.23-0ubuntu11.3_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libdns-export162	1:9.10.3.dfsg.P4-8ubuntu1.19	amd64	main	focal-updates	updates	libdns-export162_1:9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	pool/main/b/bind9/libdns-export162_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	665254	9c775983f381cebed586a648cf324fdc08612e7232325ff5dd39d8893fad2626	http://archive.ubuntu.com/ubuntu/pool/main/b/bind9/libdns-export162_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libdns162	1:9.10.3.dfsg.P4-8ubuntu1.19	amd64	main	focal-updates	updates	libdns162_1:9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	pool/main/b/bind9/libdns162_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	872176	e7b5c983ece133eda3707c42113110ff77f7afe273db39455949c427066ada2a	http://archive.ubuntu.com/ubuntu/pool/main/b/bind9/libdns162_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libgnutls-openssl27	3.4.10-4ubuntu1.9	amd64	main	focal-updates	updates	libgnutls-openssl27_3.4.10-4ubuntu1.9_amd64.deb	pool/main/g/gnutls28/libgnutls-openssl27_3.4.10-4ubuntu1.9_amd64.deb	21884	382c3aa70c0e74d58e9b998398c5f2833ffd63bcc237cc0aa88db41346d9a31d	http://archive.ubuntu.com/ubuntu/pool/main/g/gnutls28/libgnutls-openssl27_3.4.10-4ubuntu1.9_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libgnutls30	3.4.10-4ubuntu1.9	amd64	main	focal-updates	updates	libgnutls30_3.4.10-4ubuntu1.9_amd64.deb	pool/main/g/gnutls28/libgnutls30_3.4.10-4ubuntu1.9_amd64.deb	548382	bcb30ac02c44f6872d81fdd718375a19af12eeecccc4f18b804c5e1e38368b72	http://archive.ubuntu.com/ubuntu/pool/main/g/gnutls28/libgnutls30_3.4.10-4ubuntu1.9_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libisc-export160	1:9.10.3.dfsg.P4-8ubuntu1.19	amd64	main	focal-updates	updates	libisc-export160_1:9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	pool/main/b/bind9/libisc-export160_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	153182	afa11ce24a56e1d1d0b30acd72877b261faf83dd88d94cf6e7f418ca1a85c9fe	http://archive.ubuntu.com/ubuntu/pool/main/b/bind9/libisc-export160_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libisc160	1:9.10.3.dfsg.P4-8ubuntu1.19	amd64	main	focal-updates	updates	libisc160_1:9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	pool/main/b/bind9/libisc160_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	215184	ae21765f93d53f4ed3bbd5fc835c6a80d7a75481c6010892a0f01ae616c5549b	http://archive.ubuntu.com/ubuntu/pool/main/b/bind9/libisc160_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libisccc140	1:9.10.3.dfsg.P4-8ubuntu1.19	amd64	main	focal-updates	updates	libisccc140_1:9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	pool/main/b/bind9/libisccc140_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	16290	ae273ac1fd07fadd94d847c113d99aec4cfcd2c71ba2893907734aad783664a4	http://archive.ubuntu.com/ubuntu/pool/main/b/bind9/libisccc140_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libisccfg140	1:9.10.3.dfsg.P4-8ubuntu1.19	amd64	main	focal-updates	updates	libisccfg140_1:9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	pool/main/b/bind9/libisccfg140_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	40514	6afd8f3559b68e2bbdb5b96d1d0e9a4364d2d23bab0cb50c2030b7191ff336e7	http://archive.ubuntu.com/ubuntu/pool/main/b/bind9/libisccfg140_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libjson-glib-1.0-0	1.1.2-0ubuntu1	amd64	main	focal-updates	updates	libjson-glib-1.0-0_1.1.2-0ubuntu1_amd64.deb	pool/main/j/json-glib/libjson-glib-1.0-0_1.1.2-0ubuntu1_amd64.deb	60286	2fc34ea9548cb3a63047c71a8fd7ce9eebbef0540cb7ef0ff9c6307c1800b145	http://archive.ubuntu.com/ubuntu/pool/main/j/json-glib/libjson-glib-1.0-0_1.1.2-0ubuntu1_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libjson-glib-1.0-common	1.1.2-0ubuntu1	all	main	focal-updates	updates	libjson-glib-1.0-common_1.1.2-0ubuntu1_all.deb	pool/main/j/json-glib/libjson-glib-1.0-common_1.1.2-0ubuntu1_all.deb	6172	47aa86e541daac5f9d26a8a2837de0af835e0e208b775844c57266912b156dbf	http://archive.ubuntu.com/ubuntu/pool/main/j/json-glib/libjson-glib-1.0-common_1.1.2-0ubuntu1_all.deb	downloaded		aws	profile=aws
bionic-to-focal	liblwres141	1:9.10.3.dfsg.P4-8ubuntu1.19	amd64	main	focal-updates	updates	liblwres141_1:9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	pool/main/b/bind9/liblwres141_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	33874	3c984e4cc190f4a5088c35a8c872ab50f1b06c8377159ec14840fdb1678818e6	http://archive.ubuntu.com/ubuntu/pool/main/b/bind9/liblwres141_9.10.3.dfsg.P4-8ubuntu1.19_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	libssl1.0.0	1.0.2g-1ubuntu4.20	amd64	main	focal-updates	updates	libssl1.0.0_1.0.2g-1ubuntu4.20_amd64.deb	pool/main/o/openssl/libssl1.0.0_1.0.2g-1ubuntu4.20_amd64.deb	1082730	8003f9866297dd0fe77cc771470a06803d1d1b860350ad91dd212e38c36a20d2	http://archive.ubuntu.com/ubuntu/pool/main/o/openssl/libssl1.0.0_1.0.2g-1ubuntu4.20_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	locales	2.23-0ubuntu11.3	all	main	focal-updates	updates	locales_2.23-0ubuntu11.3_all.deb	pool/main/g/glibc/locales_2.23-0ubuntu11.3_all.deb	3196636	a347d902b853c627a18dba36ce14edf75b047170a12ce31588e0e7f7b01b7033	http://archive.ubuntu.com/ubuntu/pool/main/g/glibc/locales_2.23-0ubuntu11.3_all.deb	downloaded		aws	profile=aws
bionic-to-focal	motd-news-config	9.4ubuntu4.14	all	main	focal-updates	updates	motd-news-config_9.4ubuntu4.14_all.deb	pool/main/b/base-files/motd-news-config_9.4ubuntu4.14_all.deb	4480	b9b0cc3b64b2e1f3b8fcf390057d3cb3d6e30148482f73d770d723f3ea943406	http://archive.ubuntu.com/ubuntu/pool/main/b/base-files/motd-news-config_9.4ubuntu4.14_all.deb	downloaded		aws	profile=aws
bionic-to-focal	multiarch-support	2.23-0ubuntu11.3	amd64	main	focal-updates	updates	multiarch-support_2.23-0ubuntu11.3_amd64.deb	pool/main/g/glibc/multiarch-support_2.23-0ubuntu11.3_amd64.deb	6830	eb1937472e06e892fb80a6b9e5fdc372f0224be357441f38b190502556ee69bb	http://archive.ubuntu.com/ubuntu/pool/main/g/glibc/multiarch-support_2.23-0ubuntu11.3_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	openssl	1.0.2g-1ubuntu4.20	amd64	main	focal-updates	updates	openssl_1.0.2g-1ubuntu4.20_amd64.deb	pool/main/o/openssl/openssl_1.0.2g-1ubuntu4.20_amd64.deb	491618	9159c5bd3767cbd85f8573e5791dda3d95875d31f5d7152ea464557175b4ee09	http://archive.ubuntu.com/ubuntu/pool/main/o/openssl/openssl_1.0.2g-1ubuntu4.20_amd64.deb	downloaded		aws	profile=aws
bionic-to-focal	python-flask	0.10.1-2ubuntu0.1	all	main	focal-updates	updates	python-flask_0.10.1-2ubuntu0.1_all.deb	pool/main/f/flask/python-flask_0.10.1-2ubuntu0.1_all.deb	52112	3dd392543e8733ec73a3e333251b50ca3a4b868c9bd20eeebbe1dd03aca4bb2e	http://archive.ubuntu.com/ubuntu/pool/main/f/flask/python-flask_0.10.1-2ubuntu0.1_all.deb	downloaded		aws	profile=aws
bionic-to-focal	python3-apport	2.20.1-0ubuntu2.30+esm7	all	main	focal-updates	updates	python3-apport_2.20.1-0ubuntu2.30+esm7_all.deb	pool/main/a/apport/python3-apport_2.20.1-0ubuntu2.30+esm7_all.deb	81482	df9c53ef0629b73a257028a29e71b90eaf56d51b26b27f80cf3e867ebe2aec72	http://archive.ubuntu.com/ubuntu/pool/main/a/apport/python3-apport_2.20.1-0ubuntu2.30+esm7_all.deb	downloaded		aws	profile=aws
bionic-to-focal	python3-distro-info	0.14ubuntu0.3	all	main	focal-updates	updates	python3-distro-info_0.14ubuntu0.3_all.deb	pool/main/d/distro-info/python3-distro-info_0.14ubuntu0.3_all.deb	8332	3eb17b7fcbeb693a87a053ada30d27a85a0f674a7ec9fd4892bcd899b326714b	http://archive.ubuntu.com/ubuntu/pool/main/d/distro-info/python3-distro-info_0.14ubuntu0.3_all.deb	downloaded		aws	profile=aws
